session_id,session_start_dt,session_finish_dt,username,ip_address,country,city,geo_point
221,2024-04-09 06:47:15,2024-04-09 12:26:37,user62,192.168.148.3,Germany,Saarbrücken,"[49.2504,6.97]"
222,2024-04-05 20:58:54,2024-04-06 01:37:15,user467,192.168.178.81,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
223,2024-04-10 05:58:11,2024-04-10 09:41:29,user127,192.168.190.250,Brazil,Campos,"[-21.75,-41.32]"
224,2024-04-10 01:17:36,2024-04-10 08:38:45,user51,192.168.42.38,Indonesia,Makassar,"[-5.14,119.432]"
225,2024-04-09 09:32:18,2024-04-09 17:05:31,user271,192.168.206.190,United States,Jacksonville,"[30.3322,-81.6749]"
226,2024-04-03 19:32:01,2024-04-04 04:14:17,user119,192.168.158.196,United States,Memphis,"[35.1046,-89.9773]"
227,2024-04-04 13:56:27,2024-04-04 19:09:31,user349,192.168.163.120,France,Toulon,"[43.1342,5.9188]"
228,2024-04-05 11:12:49,2024-04-05 11:52:01,user226,192.168.97.227,United States,Wichita,"[37.6897,-97.3441]"
229,2024-04-08 03:15:23,2024-04-08 09:58:50,user79,192.168.10.15,Brazil,Macapá,"[0.033,-51.05]"
230,2024-04-15 15:30:46,2024-04-15 20:36:52,user5,192.168.125.80,Vietnam,Phan Thiết,"[10.9337,108.1001]"
231,2024-04-06 09:39:06,2024-04-06 18:26:34,user476,192.168.232.86,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
232,2024-04-14 17:27:56,2024-04-14 18:29:00,user306,192.168.192.63,Netherlands,Haarlem,"[52.3804,4.63]"
233,2024-04-12 02:06:20,2024-04-12 07:52:15,user94,192.168.198.125,Japan,Nagoya,"[35.155,136.915]"
234,2024-04-10 07:06:17,2024-04-10 07:52:39,user303,192.168.69.50,Romania,Timişoara,"[45.7588,21.2234]"
235,2024-04-13 12:41:09,2024-04-13 15:38:15,user286,192.168.150.51,Russia,Stavropol’,"[45.05,41.98]"
236,2024-04-11 11:16:18,2024-04-11 12:11:37,user91,192.168.197.50,Venezuela,Maiquetía,"[10.6004,-66.97]"
237,2024-04-08 09:56:28,2024-04-08 15:28:47,user331,192.168.57.65,Indonesia,Padang,"[-0.96,100.36]"
238,2024-04-07 03:52:07,2024-04-07 09:40:43,user279,192.168.219.109,United States,Boston,"[42.3188,-71.0846]"
239,2024-04-11 20:06:39,2024-04-11 22:41:56,user302,192.168.148.142,Japan,Miyazaki,"[31.9182,131.4184]"
240,2024-04-04 18:32:37,2024-04-04 20:49:04,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
241,2024-04-03 23:31:40,2024-04-04 08:14:46,user356,192.168.249.96,Japan,Wakayama,"[34.2231,135.1677]"
242,2024-04-09 02:47:20,2024-04-09 09:20:46,user376,192.168.97.187,United States,New Haven,"[41.3112,-72.9246]"
243,2024-04-08 19:23:11,2024-04-08 20:22:56,user73,192.168.255.84,France,Marseille,"[43.29,5.375]"
244,2024-04-08 15:20:23,2024-04-08 23:16:52,user205,192.168.68.56,Mexico,Hermosillo,"[29.0989,-110.9541]"
245,2024-04-07 19:56:50,2024-04-08 03:11:54,user244,192.168.182.98,Russia,Orël,"[52.97,36.07]"
246,2024-04-06 09:10:30,2024-04-06 15:04:24,user2,192.168.198.44,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
247,2024-04-06 18:17:22,2024-04-07 02:08:45,user298,192.168.253.3,Russia,Rostov-na-Donu,"[47.2346,39.7127]"
248,2024-04-10 17:26:35,2024-04-11 02:21:42,user369,192.168.237.205,Mexico,Mazatlán,"[23.2211,-106.42]"
249,2024-04-05 10:58:44,2024-04-05 17:36:43,user454,192.168.229.52,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
250,2024-04-08 19:49:58,2024-04-08 21:59:27,user300,192.168.155.121,United States,Albany,"[42.6664,-73.7987]"
251,2024-04-04 20:20:23,2024-04-04 20:35:07,user106,192.168.52.95,Thailand,Samut Prakan,"[13.6069,100.6115]"
252,2024-04-07 09:52:41,2024-04-07 11:23:44,user375,192.168.34.29,Russia,Tver’,"[56.86,35.89]"
253,2024-04-14 11:30:40,2024-04-14 19:13:50,user250,192.168.215.183,United States,Bronx,"[40.8501,-73.8662]"
254,2024-04-11 20:22:29,2024-04-12 03:04:58,user130,192.168.162.213,Brazil,Vila Velha,"[-20.3676,-40.318]"
255,2024-04-16 18:51:58,2024-04-17 01:31:50,user215,192.168.135.196,Egypt,Ismailia,"[30.5903,32.26]"
256,2024-04-16 20:22:31,2024-04-16 21:45:04,user213,192.168.84.180,Poland,Warsaw,"[52.25,21]"
257,2024-04-10 08:38:58,2024-04-10 09:43:48,user103,192.168.65.235,Russia,Murmansk,"[68.97,33.1]"
258,2024-04-04 06:02:35,2024-04-04 09:50:36,user238,192.168.170.207,Mexico,Juárez,"[31.6904,-106.49]"
259,2024-04-03 23:58:14,2024-04-04 06:07:47,user416,192.168.5.231,Poland,Szczecin,"[53.4204,14.53]"
260,2024-04-05 06:51:01,2024-04-05 14:51:35,user42,192.168.227.165,Poland,Poznań,"[52.4058,16.8999]"
261,2024-04-04 19:12:01,2024-04-04 22:08:30,user407,192.168.140.9,Russia,Murmansk,"[68.97,33.1]"
262,2024-04-08 21:17:03,2024-04-08 22:15:57,user221,192.168.172.19,Russia,Magnitogorsk,"[53.4227,58.98]"
263,2024-04-11 14:11:22,2024-04-11 15:50:20,user106,192.168.52.95,Thailand,Samut Prakan,"[13.6069,100.6115]"
264,2024-04-12 13:30:27,2024-04-12 19:35:37,user28,192.168.194.199,United States,Lexington,"[38.0423,-84.4587]"
265,2024-04-12 13:53:00,2024-04-12 22:05:55,user163,192.168.222.191,Brazil,Salvador,"[-12.97,-38.48]"
266,2024-04-10 03:03:15,2024-04-10 11:47:24,user147,192.168.235.109,Indonesia,Bengkulu,"[-3.8,102.27]"
267,2024-04-07 19:42:22,2024-04-07 20:11:55,user422,192.168.21.93,Indonesia,Pontianak,"[-0.03,109.32]"
268,2024-04-04 07:27:36,2024-04-04 08:28:52,user486,192.168.16.134,France,Marseille,"[43.29,5.375]"
269,2024-04-10 19:08:40,2024-04-11 01:11:05,user155,192.168.86.36,Germany,Dortmund,"[51.53,7.45]"
270,2024-04-15 02:35:11,2024-04-15 03:36:48,user80,192.168.153.148,United Kingdom,Bournemouth,"[50.73,-1.9]"
271,2024-04-04 10:16:12,2024-04-04 13:08:41,user182,192.168.250.130,Russia,Kaluga,"[54.5204,36.27]"
272,2024-04-05 17:28:52,2024-04-06 00:10:43,user478,192.168.79.189,Turkey,Gaziantep,"[37.075,37.385]"
273,2024-04-07 19:59:27,2024-04-07 20:20:04,user274,192.168.191.116,Germany,Dortmund,"[51.53,7.45]"
274,2024-04-20 12:06:16,2024-04-20 20:28:01,user93,192.168.123.107,Netherlands,Eindhoven,"[51.43,5.5]"
275,2024-04-12 18:54:21,2024-04-13 00:31:12,user8,192.168.248.83,Indonesia,Binjai,"[3.6204,98.5001]"
276,2024-04-12 08:05:52,2024-04-12 11:28:17,user221,192.168.172.19,Russia,Magnitogorsk,"[53.4227,58.98]"
277,2024-04-05 20:35:33,2024-04-06 01:18:21,user370,192.168.89.137,Australia,Newcastle,"[-32.8453,151.815]"
278,2024-04-05 19:42:51,2024-04-05 21:30:13,user449,192.168.109.192,United States,Charlotte,"[35.2079,-80.8304]"
279,2024-04-11 22:22:05,2024-04-12 02:39:38,user284,192.168.56.26,Poland,Szczecin,"[53.4204,14.53]"
280,2024-04-19 20:22:47,2024-04-19 23:52:42,user302,192.168.148.142,Japan,Miyazaki,"[31.9182,131.4184]"
281,2024-04-03 18:24:12,2024-04-04 02:05:47,user132,192.168.82.130,United States,Lancaster,"[34.6934,-118.1753]"
282,2024-04-11 13:33:44,2024-04-11 13:45:43,user212,192.168.100.75,"Korea, South",Ulsan,"[35.5467,129.317]"
283,2024-04-07 17:47:10,2024-04-07 22:09:00,user358,192.168.249.78,Japan,Gifu,"[35.4231,136.7628]"
284,2024-04-05 04:18:59,2024-04-05 04:47:43,user372,192.168.0.0,United States,Minneapolis,"[44.9635,-93.2678]"
285,2024-04-09 03:12:24,2024-04-09 05:37:11,user87,192.168.168.244,Russia,Stavropol’,"[45.05,41.98]"
286,2024-04-09 04:50:07,2024-04-09 09:34:45,user317,192.168.43.63,United Kingdom,Bournemouth,"[50.73,-1.9]"
287,2024-04-05 11:29:07,2024-04-05 18:21:12,user48,192.168.101.212,Brazil,São José do Rio Prêto,"[-20.7996,-49.39]"
288,2024-04-10 04:06:03,2024-04-10 06:57:37,user176,192.168.185.26,"Korea, South",Bucheon,"[37.4989,126.7831]"
289,2024-04-09 01:49:45,2024-04-09 07:13:50,user42,192.168.227.165,Poland,Poznań,"[52.4058,16.8999]"
290,2024-04-08 16:32:10,2024-04-09 00:08:11,user102,192.168.66.217,Argentina,Salta,"[-24.7834,-65.4166]"
291,2024-04-05 08:48:38,2024-04-05 13:27:01,user396,192.168.145.1,Brazil,Montes Claros,"[-16.72,-43.86]"
292,2024-04-06 21:56:43,2024-04-06 23:02:37,user400,192.168.4.188,Brazil,Curitiba,"[-25.42,-49.32]"
293,2024-04-15 08:36:02,2024-04-15 12:28:32,user406,192.168.188.168,Russia,Krasnodar,"[45.02,39]"
294,2024-04-10 08:05:51,2024-04-10 11:51:28,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
295,2024-04-16 01:06:28,2024-04-16 04:38:49,user87,192.168.168.244,Russia,Stavropol’,"[45.05,41.98]"
296,2024-04-13 20:22:12,2024-04-14 05:22:45,user28,192.168.194.199,United States,Lexington,"[38.0423,-84.4587]"
297,2024-04-07 11:01:28,2024-04-07 19:24:28,user232,192.168.36.241,Poland,Katowice,"[50.2604,19.02]"
298,2024-04-08 18:32:25,2024-04-08 21:25:31,user285,192.168.25.132,Japan,Kyōto,"[35.03,135.75]"
299,2024-04-09 08:44:04,2024-04-09 08:52:50,user178,192.168.56.14,Vietnam,Hanoi,"[21.0333,105.85]"
300,2024-04-10 14:41:56,2024-04-10 23:16:46,user331,192.168.57.65,Indonesia,Padang,"[-0.96,100.36]"
301,2024-04-09 06:33:30,2024-04-09 09:37:49,user166,192.168.134.191,Russia,Ryazan’,"[54.62,39.72]"
302,2024-04-10 01:14:46,2024-04-10 05:39:47,user300,192.168.155.121,United States,Albany,"[42.6664,-73.7987]"
303,2024-04-06 14:35:08,2024-04-06 17:11:53,user191,192.168.130.60,Italy,Florence,"[43.78,11.25]"
304,2024-04-08 08:51:10,2024-04-08 17:18:09,user427,192.168.73.14,Russia,Novokuznetsk,"[53.75,87.115]"
305,2024-04-16 11:26:07,2024-04-16 17:58:35,user440,192.168.167.133,Italy,Rome,"[41.896,12.4833]"
306,2024-04-08 16:01:12,2024-04-08 19:11:49,user337,192.168.16.120,Russia,Krasnodar,"[45.02,39]"
307,2024-04-07 06:22:58,2024-04-07 11:30:46,user329,192.168.6.6,United States,Wichita,"[37.6897,-97.3441]"
308,2024-04-24 01:15:41,2024-04-24 01:41:49,user87,192.168.168.244,Russia,Stavropol’,"[45.05,41.98]"
309,2024-04-09 09:11:28,2024-04-09 16:58:40,user253,192.168.31.74,Indonesia,Banjarmasin,"[-3.33,114.5801]"
310,2024-04-09 17:16:35,2024-04-09 22:32:49,user410,192.168.118.112,Poland,Bydgoszcz,"[53.1204,18.01]"
311,2024-04-11 12:47:37,2024-04-11 21:29:16,user234,192.168.102.29,Vietnam,Nha Trang,"[12.25,109.17]"
312,2024-04-03 20:18:18,2024-04-04 00:33:11,user21,192.168.28.183,Turkey,Kahramanmaraş,"[37.61,36.945]"
313,2024-04-17 04:52:54,2024-04-17 12:36:26,user284,192.168.56.26,Poland,Szczecin,"[53.4204,14.53]"
314,2024-04-11 04:52:31,2024-04-11 13:05:12,user424,192.168.201.30,United States,New Orleans,"[30.0687,-89.9288]"
315,2024-04-11 10:08:34,2024-04-11 14:43:32,user187,192.168.82.8,Spain,Granada,"[37.165,-3.585]"
316,2024-04-10 04:26:52,2024-04-10 10:53:55,user128,192.168.60.155,United States,Port St. Lucie,"[27.2796,-80.3884]"
317,2024-04-03 22:47:51,2024-04-04 04:11:21,user383,192.168.101.160,United States,Sacramento,"[38.5667,-121.4683]"
318,2024-04-08 20:56:43,2024-04-08 21:56:05,user235,192.168.170.156,Morocco,Kenitra,"[34.2704,-6.58]"
319,2024-04-08 21:02:52,2024-04-09 01:01:39,user263,192.168.23.71,United States,Boise,"[43.6007,-116.2312]"
320,2024-04-12 10:33:26,2024-04-12 14:48:28,user236,192.168.95.148,Ukraine,Luhans’k,"[48.5698,39.3344]"
321,2024-04-10 22:50:34,2024-04-11 02:35:37,user120,192.168.199.186,Japan,Tokyo,"[35.685,139.7514]"
322,2024-04-09 05:17:37,2024-04-09 11:08:35,user332,192.168.166.154,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
323,2024-04-05 19:55:32,2024-04-06 02:35:13,user44,192.168.163.106,Russia,Krasnoyarsk,"[56.014,92.866]"
324,2024-04-21 14:16:55,2024-04-21 15:30:31,user250,192.168.215.183,United States,Bronx,"[40.8501,-73.8662]"
325,2024-04-12 08:33:17,2024-04-12 08:41:13,user124,192.168.98.91,Russia,Orenburg,"[51.78,55.11]"
326,2024-04-06 09:06:24,2024-04-06 17:53:13,user390,192.168.93.20,United States,Fresno,"[36.7831,-119.7941]"
327,2024-04-06 00:50:58,2024-04-06 06:06:28,user108,192.168.78.211,Russia,Volzhskiy,"[48.7948,44.7744]"
328,2024-04-09 14:14:10,2024-04-09 20:47:06,user379,192.168.171.76,Venezuela,Mérida,"[8.4,-71.13]"
329,2024-04-09 07:10:02,2024-04-09 14:10:36,user325,192.168.126.234,Russia,Tomsk,"[56.495,84.975]"
330,2024-04-14 03:23:26,2024-04-14 07:57:36,user125,192.168.169.137,Argentina,San Luis,"[-33.3,-66.35]"
331,2024-04-10 21:45:15,2024-04-10 22:00:12,user280,192.168.75.114,Netherlands,The Hague,"[52.08,4.27]"
332,2024-04-04 12:27:01,2024-04-04 18:51:43,user104,192.168.197.59,Venezuela,Barquisimeto,"[10.05,-69.3]"
333,2024-04-07 15:10:27,2024-04-07 17:35:43,user119,192.168.158.196,United States,Memphis,"[35.1046,-89.9773]"
334,2024-04-19 15:30:06,2024-04-19 21:01:19,user32,192.168.99.23,Ukraine,Kharkiv,"[50,36.25]"
335,2024-04-10 01:54:15,2024-04-10 10:54:05,user268,192.168.111.2,United States,Louisville,"[38.1663,-85.6485]"
336,2024-04-07 15:10:35,2024-04-07 19:13:11,user466,192.168.79.174,Japan,Ōsaka,"[34.75,135.4601]"
337,2024-04-09 06:57:02,2024-04-09 09:57:45,user495,192.168.126.46,Indonesia,Mataram,"[-8.5795,116.135]"
338,2024-04-16 03:47:27,2024-04-16 11:39:45,user446,192.168.76.182,United States,Fayetteville,"[36.0713,-94.166]"
339,2024-04-16 00:37:18,2024-04-16 03:40:45,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
340,2024-04-18 16:59:48,2024-04-18 22:15:06,user28,192.168.194.199,United States,Lexington,"[38.0423,-84.4587]"
341,2024-04-12 01:54:32,2024-04-12 05:13:56,user317,192.168.43.63,United Kingdom,Bournemouth,"[50.73,-1.9]"
342,2024-04-07 12:10:02,2024-04-07 12:12:21,user487,192.168.9.28,United States,Ann Arbor,"[42.2755,-83.7312]"
343,2024-04-06 00:37:09,2024-04-06 02:34:27,user259,192.168.249.156,Kazakhstan,Pavlodar,"[52.3,76.95]"
344,2024-04-12 12:43:50,2024-04-12 14:04:57,user264,192.168.60.158,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
345,2024-04-07 21:23:23,2024-04-08 02:25:35,user108,192.168.78.211,Russia,Volzhskiy,"[48.7948,44.7744]"
346,2024-04-21 23:21:39,2024-04-22 04:40:02,user5,192.168.125.80,Vietnam,Phan Thiết,"[10.9337,108.1001]"
347,2024-04-04 11:07:47,2024-04-04 15:04:42,user490,192.168.122.130,United States,Worcester,"[42.2705,-71.8079]"
348,2024-04-08 09:51:22,2024-04-08 11:17:01,user4,192.168.236.76,"Korea, South",Busan,"[35.0951,129.01]"
349,2024-04-09 11:41:28,2024-04-09 13:05:40,user168,192.168.122.236,Italy,Catania,"[37.5,15.08]"
350,2024-04-09 01:18:17,2024-04-09 09:45:28,user84,192.168.13.21,Russia,Orël,"[52.97,36.07]"
351,2024-04-06 17:38:35,2024-04-06 22:23:30,user461,192.168.222.43,"Korea, South",Seoul,"[37.5663,126.9997]"
352,2024-04-08 07:34:10,2024-04-08 14:26:18,user371,192.168.39.52,United States,Tucson,"[32.1545,-110.8782]"
353,2024-04-19 01:09:29,2024-04-19 06:09:10,user120,192.168.199.186,Japan,Tokyo,"[35.685,139.7514]"
354,2024-04-16 00:48:37,2024-04-16 02:50:53,user212,192.168.100.75,"Korea, South",Ulsan,"[35.5467,129.317]"
355,2024-04-07 05:20:27,2024-04-07 10:32:39,user135,192.168.78.225,Indonesia,Surakarta,"[-7.565,110.825]"
356,2024-04-09 16:39:20,2024-04-09 22:45:20,user305,192.168.41.157,Argentina,Rosario,"[-32.9511,-60.6663]"
357,2024-04-06 16:09:05,2024-04-06 19:00:07,user86,192.168.36.114,Russia,Kurgan,"[55.46,65.345]"
358,2024-04-05 14:34:05,2024-04-05 21:04:15,user196,192.168.130.225,United States,Worcester,"[42.2705,-71.8079]"
359,2024-04-14 00:26:37,2024-04-14 02:55:21,user153,192.168.203.247,Nigeria,Ogbomoso,"[8.13,4.24]"
360,2024-04-17 10:07:46,2024-04-17 17:55:45,user24,192.168.137.13,Brazil,Brasília,"[-15.7833,-47.9161]"
361,2024-04-16 16:44:24,2024-04-16 18:20:09,user221,192.168.172.19,Russia,Magnitogorsk,"[53.4227,58.98]"
362,2024-04-13 03:57:43,2024-04-13 05:56:18,user487,192.168.9.28,United States,Ann Arbor,"[42.2755,-83.7312]"
363,2024-04-05 11:35:58,2024-04-05 18:00:05,user217,192.168.109.88,Mexico,Monterrey,"[25.67,-100.33]"
364,2024-04-06 18:20:49,2024-04-07 02:24:38,user35,192.168.239.14,United States,Chattanooga,"[35.0657,-85.2487]"
365,2024-04-12 03:13:53,2024-04-12 10:16:00,user95,192.168.130.215,Kazakhstan,Pavlodar,"[52.3,76.95]"
366,2024-04-08 18:25:49,2024-04-08 22:29:10,user119,192.168.158.196,United States,Memphis,"[35.1046,-89.9773]"
367,2024-04-08 01:02:52,2024-04-08 03:49:53,user18,192.168.249.246,United States,Albuquerque,"[35.1053,-106.6464]"
368,2024-04-07 12:15:02,2024-04-07 12:35:53,user33,192.168.103.1,Russia,Krasnodar,"[45.02,39]"
369,2024-04-15 21:20:41,2024-04-16 00:37:10,user336,192.168.224.140,Mexico,San Luis Potosí,"[22.17,-101]"
370,2024-04-06 18:10:49,2024-04-07 01:31:29,user248,192.168.136.156,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
371,2024-04-14 07:58:01,2024-04-14 16:28:01,user390,192.168.93.20,United States,Fresno,"[36.7831,-119.7941]"
372,2024-04-12 14:10:16,2024-04-12 22:14:56,user499,192.168.229.108,France,Toulouse,"[43.62,1.4499]"
373,2024-04-22 02:06:53,2024-04-22 10:15:55,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
374,2024-04-14 19:17:48,2024-04-15 03:20:22,user271,192.168.206.190,United States,Jacksonville,"[30.3322,-81.6749]"
375,2024-04-03 22:53:13,2024-04-03 23:26:47,user122,192.168.127.62,Venezuela,Maturín,"[9.75,-63.17]"
376,2024-04-24 01:22:17,2024-04-24 02:47:18,user302,192.168.148.142,Japan,Miyazaki,"[31.9182,131.4184]"
377,2024-04-13 19:15:31,2024-04-14 00:53:05,user290,192.168.169.201,United States,Lancaster,"[40.042,-76.3012]"
378,2024-04-04 12:35:54,2024-04-04 19:35:17,user162,192.168.113.104,United Kingdom,Bournemouth,"[50.73,-1.9]"
379,2024-04-16 23:33:00,2024-04-17 00:01:30,user332,192.168.166.154,Israel,Tel Aviv-Yafo,"[32.08,34.77]"
380,2024-04-19 00:12:15,2024-04-19 07:02:43,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
381,2024-04-08 16:50:29,2024-04-08 17:20:51,user249,192.168.11.224,United States,Akron,"[41.0798,-81.5219]"
382,2024-04-10 12:12:18,2024-04-10 12:25:06,user177,192.168.189.244,United States,Chattanooga,"[35.0657,-85.2487]"
383,2024-04-12 21:15:06,2024-04-13 06:07:12,user112,192.168.191.170,United States,Fort Collins,"[40.5475,-105.0651]"
384,2024-04-21 11:01:23,2024-04-21 17:12:34,user120,192.168.199.186,Japan,Tokyo,"[35.685,139.7514]"
385,2024-04-06 12:02:12,2024-04-06 12:29:01,user22,192.168.191.119,United States,Brookhaven,"[40.8321,-72.9518]"
386,2024-04-11 14:05:03,2024-04-11 22:10:37,user300,192.168.155.121,United States,Albany,"[42.6664,-73.7987]"
387,2024-04-07 12:27:11,2024-04-07 14:23:53,user164,192.168.68.98,United States,Allentown,"[40.5961,-75.4755]"
388,2024-04-10 04:51:36,2024-04-10 08:24:58,user54,192.168.224.249,Tunisia,Sfax,"[34.75,10.72]"
389,2024-04-05 22:21:08,2024-04-06 05:04:26,user228,192.168.183.181,United States,Lexington,"[38.0423,-84.4587]"
390,2024-04-07 19:28:19,2024-04-07 19:52:54,user199,192.168.75.181,United States,Jacksonville,"[30.3322,-81.6749]"
391,2024-04-04 05:47:13,2024-04-04 10:02:41,user241,192.168.196.228,United Kingdom,Coventry,"[52.4204,-1.5]"
392,2024-04-05 22:29:02,2024-04-06 01:47:36,user240,192.168.184.218,Japan,Okayama,"[34.672,133.9171]"
393,2024-04-21 08:57:15,2024-04-21 16:55:41,user327,192.168.103.17,United States,Des Moines,"[41.5725,-93.6105]"
394,2024-04-11 16:23:31,2024-04-12 01:07:42,user274,192.168.191.116,Germany,Dortmund,"[51.53,7.45]"
395,2024-04-04 19:28:17,2024-04-05 02:34:58,user313,192.168.173.26,United States,Murrieta,"[33.572,-117.1909]"
396,2024-04-05 22:49:16,2024-04-06 00:14:56,user436,192.168.218.20,Mexico,Hermosillo,"[29.0989,-110.9541]"
397,2024-04-04 15:11:04,2024-04-04 20:17:02,user324,192.168.122.137,United States,Las Vegas,"[36.2333,-115.2654]"
398,2024-04-10 12:38:37,2024-04-10 21:16:35,user220,192.168.213.152,Argentina,Santa Fe,"[-31.6239,-60.69]"
399,2024-04-14 07:46:03,2024-04-14 09:26:38,user415,192.168.139.130,Germany,Chemnitz,"[50.83,12.92]"
400,2024-04-05 04:21:10,2024-04-05 11:05:33,user323,192.168.43.111,United States,Las Vegas,"[36.2333,-115.2654]"
401,2024-04-07 09:59:13,2024-04-07 17:51:56,user259,192.168.249.156,Kazakhstan,Pavlodar,"[52.3,76.95]"
402,2024-04-17 14:17:40,2024-04-17 19:52:35,user112,192.168.191.170,United States,Fort Collins,"[40.5475,-105.0651]"
403,2024-04-12 00:50:54,2024-04-12 03:17:53,user30,192.168.10.72,France,Strasbourg,"[48.58,7.75]"
404,2024-04-10 16:47:56,2024-04-10 23:23:09,user2,192.168.198.44,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
405,2024-04-10 00:22:22,2024-04-10 05:27:41,user211,192.168.181.113,Nigeria,Akure,"[7.2504,5.2]"
406,2024-04-10 00:17:21,2024-04-10 04:41:56,user76,192.168.238.252,United States,Fort Collins,"[40.5475,-105.0651]"
407,2024-04-06 21:41:56,2024-04-06 23:57:12,user82,192.168.28.159,France,Lyon,"[45.77,4.83]"
408,2024-04-24 01:44:39,2024-04-24 04:48:12,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
409,2024-04-05 12:02:46,2024-04-05 12:52:31,user40,192.168.218.215,Brazil,Londrina,"[-23.3,-51.18]"
410,2024-04-27 21:37:51,2024-04-28 02:35:23,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
411,2024-04-09 14:34:07,2024-04-09 15:36:07,user25,192.168.189.181,Turkey,Batman,"[37.8904,41.14]"
412,2024-04-10 07:31:03,2024-04-10 15:14:21,user417,192.168.148.77,United States,Mission Viejo,"[33.6095,-117.655]"
413,2024-04-09 15:17:41,2024-04-09 20:42:50,user439,192.168.89.242,Spain,Barcelona,"[41.3833,2.1834]"
414,2024-04-17 00:40:01,2024-04-17 04:51:36,user203,192.168.106.234,Egypt,Cairo,"[30.05,31.25]"
415,2024-04-04 20:03:58,2024-04-04 23:38:38,user404,192.168.88.95,Brazil,Porto Velho,"[-8.75,-63.9]"
416,2024-04-06 20:49:27,2024-04-07 01:26:59,user447,192.168.126.167,United States,Providence,"[41.823,-71.4187]"
417,2024-04-19 11:59:42,2024-04-19 15:08:14,user284,192.168.56.26,Poland,Szczecin,"[53.4204,14.53]"
418,2024-04-07 07:03:41,2024-04-07 15:15:23,user107,192.168.189.111,Vietnam,Huế,"[16.47,107.58]"
419,2024-04-06 17:46:05,2024-04-06 23:00:21,user170,192.168.83.87,Turkey,Erzurum,"[39.9204,41.29]"
420,2024-04-16 22:30:29,2024-04-17 00:10:59,user31,192.168.9.49,United States,Palm Bay,"[27.955,-80.6628]"
421,2024-04-06 05:37:37,2024-04-06 12:18:59,user239,192.168.113.152,Turkey,Batman,"[37.8904,41.14]"
422,2024-04-23 11:06:55,2024-04-23 12:07:31,user215,192.168.135.196,Egypt,Ismailia,"[30.5903,32.26]"
423,2024-04-13 23:31:18,2024-04-14 04:22:02,user206,192.168.215.219,Brazil,Campos,"[-21.75,-41.32]"
424,2024-04-08 13:43:01,2024-04-08 20:39:39,user67,192.168.173.102,Germany,Heidelberg,"[49.42,8.7]"
425,2024-04-24 18:12:32,2024-04-24 18:33:07,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
426,2024-04-24 09:03:10,2024-04-24 09:45:38,user5,192.168.125.80,Vietnam,Phan Thiết,"[10.9337,108.1001]"
427,2024-04-24 18:19:31,2024-04-24 21:58:20,user215,192.168.135.196,Egypt,Ismailia,"[30.5903,32.26]"
428,2024-04-05 03:40:19,2024-04-05 06:17:46,user409,192.168.36.202,United States,Fort Worth,"[32.7812,-97.3472]"
429,2024-04-15 14:36:38,2024-04-15 22:27:50,user455,192.168.156.162,United States,Springfield,"[42.1155,-72.5395]"
430,2024-04-12 11:22:03,2024-04-12 13:03:23,user381,192.168.41.63,Kazakhstan,Pavlodar,"[52.3,76.95]"
431,2024-04-07 06:56:10,2024-04-07 07:53:25,user116,192.168.44.224,Russia,Krasnodar,"[45.02,39]"
